wl,d0001,d0002,d0003,p0001,p0002,p0003,t0001,t0002,t0003,v0001,v0002,v0003
988.807,19.57110236,22.72738437,28.18131214,29.55858516,32.77044052,34.03291915,17.01751557,16.76731092,19.86122944,31.99156152,30.57197157,32.46407858
989.358,19.75724807,22.80468625,28.12573668,29.46612944,33.26429968,34.42552779,17.12484657,17.0984273,20.1299105,32.14670899,30.94936044,32.74362193
989.909,19.6954055,22.73594301,28.38119942,29.37386112,33.39686053,34.43571405,16.81188632,17.12152229,20.00682758,32.30807015,30.79136601,32.72884296
990.459,19.60885064,22.3208226,28.44831887,29.49359744,33.18552787,34.46690425,17.00800112,17.22807408,20.00008423,31.91612628,30.69276869,32.36276174
991.01,19.61110526,22.50178662,28.43556423,29.62316835,32.97871676,34.54305664,16.95183246,17.0052329,20.08483554,32.05734204,30.69108254,32.63587076
991.176,19.71587296,22.57390565,28.38501533,29.60299983,32.99629451,34.43335011,16.9705897,17.00113344,19.98335126,31.98958641,30.61124762,32.60057353
991.56,19.95800926,22.73931178,28.27077924,29.55859306,33.03907191,34.18300334,17.01472733,16.99389955,19.75223267,31.83582348,30.42906192,32.52016611
992.111,19.63887578,22.76173095,28.24567331,29.35228047,32.75192922,34.30319488,16.88627658,16.93178042,20.11409263,31.54072594,30.58319927,32.7071399
992.661,19.92613925,22.90272755,28.4357071,29.45170434,33.29176569,34.58187074,17.35644929,17.31965902,20.23104123,32.280946,30.78438257,33.01663702
993.211,19.59944883,22.64957306,28.25502329,29.48759215,32.93083894,34.52440052,16.90743608,17.0699281,19.85158561,31.88454377,30.71948064,32.5585026
993.762,19.97382116,23.07857505,28.7572937,29.71947051,33.33353553,34.92961596,17.07608625,17.42865986,20.21253571,32.43419265,30.93112256,33.07942602
994.312,20.23012259,22.664314,28.59825377,29.91004516,33.10757415,34.43258507,17.31045196,17.23229295,20.22532199,32.22046305,30.70194157,33.21959102
994.331,20.21409542,22.67281692,28.59493466,29.89747347,33.11467702,34.43721371,17.30645041,17.23899619,20.22474726,32.22462183,30.70506492,33.20242066
994.862,19.76407744,22.91596485,28.50404928,29.54743005,33.31711333,34.56952631,17.19783987,17.42944638,20.2103266,32.34533222,30.79619017,32.72131848
995.412,19.91709056,23.09894108,28.71317284,29.56266997,33.25994809,34.57307653,17.26213427,17.27539434,20.48285331,32.38725841,30.78309506,33.31799104
995.963,20.33873706,23.34662813,28.49545066,29.42776963,33.5813162,34.63821257,17.31846143,17.4582807,20.14909531,32.52155116,31.03988539,33.06268807
996.513,20.19196905,23.23952654,28.70957678,29.52616418,33.51382658,34.73088565,17.67576374,17.42389926,20.38079883,32.17230189,31.03309498,32.82714096
997.063,20.17362052,23.23429245,29.03128276,29.88726142,33.04923121,34.72640075,17.55512117,17.38692679,20.32838337,32.30216959,31.05559724,32.84746575
997.485,20.1309438,23.16141868,28.76892297,29.84990379,33.21374667,34.50792876,17.49505559,17.35758299,20.31121199,32.65630781,31.04227633,32.91611614
997.613,20.11695046,23.13795413,28.68848286,29.83703003,33.261005,34.44105515,17.47483055,17.34708115,20.30449247,32.76063841,31.03691606,32.93548901
998.163,20.05186501,23.10413448,29.08491749,29.93548789,33.10264096,34.78959757,17.38550604,17.42400689,20.29078927,32.15219534,30.75288035,33.04997347
998.712,20.14829325,23.33701979,28.79338336,30.25861807,33.23496078,34.79167364,17.65416298,17.64769007,20.35826301,32.34012359,30.81816406,33.06307281
999.262,20.05934707,23.35431182,28.85540282,29.82070363,33.18654198,35.04803259,17.58772751,17.37152793,20.44652436,32.04961614,31.02459704,32.6835098
999.812,20.40271616,23.74965957,29.17055644,30.05174575,33.3821026,34.75397304,17.66573416,17.60816467,20.46130351,32.61444124,31.34266736,33.12703673
1000.362,20.4941507,23.49995428,29.38171832,29.96102593,33.52274607,34.99193838,17.67543668,17.72006687,20.61643978,32.45961247,31.05042367,33.15617395
1000.639,20.48947314,23.64499756,29.27349116,30.10891242,33.60847323,35.07698313,17.74385151,17.70167105,20.68826714,32.52412696,31.18831367,33.44689784
1000.911,20.48663957,23.7881438,29.16882511,30.2534983,33.69390784,35.16028977,17.81287583,17.68504436,20.75947198,32.58859112,31.32315003,33.73278208
1001.461,20.58206317,23.51329668,29.20662809,30.13405951,33.19705533,34.80031086,17.53496647,17.57413474,20.85408863,32.41364794,30.95343086,33.13272703
1002.011,20.24185486,23.59494896,29.15719707,30.18456301,33.61392606,34.93086439,17.42708969,17.67649049,20.92794278,32.50685998,31.10357874,33.44674801
1002.56,20.64146811,23.73861048,29.39774215,30.21297795,33.37182367,35.30013397,17.6472349,17.58198444,20.77982619,32.78661983,31.27806452,33.03877106
1003.11,20.61572679,23.85470074,29.33598907,30.5120016,33.52958539,34.78398738,17.69487819,17.86073898,20.52592888,32.39339928,31.03189544,33.06154389
1003.659,20.57819077,23.41069016,29.57642857,30.0921893,33.62833074,35.16550818,17.62421077,17.48318256,20.79302578,32.73232258,31.05573272,33.19863661
1003.793,21.78893464,24.7494595,30.83137566,31.34713766,34.81092478,36.25446816,17.68157652,17.6393192,20.82694864,33.95969574,32.38088133,34.4322114
1004.209,25.54393805,28.90105194,34.72558868,35.24003191,38.47898729,39.63190233,17.85747138,18.12174777,20.93104541,37.76741681,36.49370808,38.2579055
1004.758,20.50882505,23.57688991,29.33866585,30.46515539,33.84484728,35.13362286,17.75984331,18.03073413,20.82786213,32.53334307,31.32662122,33.44619411
1005.307,20.53274529,23.78179351,29.70002473,30.47337813,33.29926017,34.99245069,17.70804418,17.70786723,20.78759204,32.65518452,31.15741693,33.20444313
1005.857,20.51277094,24.06063779,29.62775329,30.27768167,33.76660273,35.23634002,17.85960928,18.06945871,21.11491533,32.7665789,31.2576654,33.60265714
1006.406,20.52413788,23.85597928,29.52861844,30.45535464,33.60454801,34.9217679,17.66044892,17.87569153,20.78001747,32.6441918,31.25869254,33.27470515
1006.946,20.75751415,23.83665986,29.68465976,30.50405666,33.41433136,35.1115472,17.95364312,17.79822113,20.87546217,32.63305988,31.50763632,33.43487103
1006.955,20.76161929,23.83644735,29.68741843,30.50502863,33.41117214,35.11494534,17.95879748,17.79695875,20.87720549,32.63298964,31.5119987,33.43773657
1007.504,21.03539893,24.08676766,29.69288143,30.55205173,33.80909493,35.35759804,18.02507503,18.10341504,20.95590893,32.84491512,31.7996317,33.46737712
1008.053,20.81658533,24.37359075,29.90737653,30.37569665,34.03731367,35.32777804,18.13886268,18.09629177,21.19505399,33.32682885,31.50355463,33.5955751
1008.602,20.97648527,24.00131013,30.1330981,30.61782919,33.75950812,35.22936276,18.0704343,18.38470362,21.42784314,32.81258663,31.19642043,33.35734756
1009.151,20.76543212,24.11117448,29.73245685,30.67949984,33.77677298,35.25928517,17.8369637,18.34044655,21.40072989,32.98536783,31.44364863,33.49260011
1009.7,20.74603308,23.98311445,29.82157031,30.74703256,33.60028365,35.59979428,18.10141768,18.36949092,21.20780813,32.66866772,31.43413036,33.38748069
1010.098,20.78490755,23.83423183,29.83496342,30.47561511,33.65971272,35.21616252,17.84651898,18.30567055,21.23443396,32.76264325,31.73463424,33.55278687
1010.249,20.79787426,23.77712358,29.83882448,30.37201549,33.68037205,35.06986618,17.74909348,18.28034156,21.24292975,32.79583379,31.84527776,33.61314425
1010.798,21.36768766,24.47065363,29.96602767,30.46309699,33.95623442,35.74629044,18.3964094,18.47035946,21.52434202,33.17088351,31.45046621,33.90748132
1011.346,20.7739748,24.34413833,30.05799512,30.40456353,33.80146941,35.21077944,18.26646897,18.2571273,21.07604005,32.69204877,31.70460644,33.5211021
1011.895,20.98283479,24.40900266,29.95713633,30.50465521,33.43529735,35.41158332,18.401576,18.13873363,21.3689822,32.88816094,31.44109419,33.35510028
1012.444,21.1645009,24.3788571,30.45490866,31.2056212,34.15789803,35.51301231,18.25831317,18.30742091,21.63880239,33.09871782,31.68531213,33.76199498
1012.992,21.14789955,24.46811781,30.0781583,30.83307779,34.07629031,35.29035576,17.89844527,18.44128846,21.42730812,33.08393532,31.62162958,33.42158883
1013.25,21.28914714,24.41607563,30.27412601,30.71654478,34.06258129,35.3734861,18.06180192,18.38010293,21.40791581,33.00767555,31.56432256,33.62383687
1013.541,21.45289283,24.36300042,30.49800597,30.59092758,34.05084339,35.47113836,18.2478885,18.31742937,21.39017137,32.92633505,31.50433931,33.85451507
1014.09,21.45446262,24.67232828,30.61649657,30.92243566,34.12071207,35.66493369,18.59007664,18.6213288,21.76629895,33.16092383,31.79438955,33.80381524
1014.638,21.15853403,24.33425463,30.24491334,30.53893522,33.44454449,35.37145279,18.43597677,18.22023632,21.13972192,32.78335978,31.45657598,33.36178841
1015.187,21.47893372,24.64438179,30.49241818,30.66289835,33.8584272,35.73662963,18.27979488,18.36993325,21.64850616,33.45673827,31.60646533,33.68992118
1015.735,21.15412943,24.77128455,30.6077572,30.71458681,34.21632984,35.8104346,18.09159953,18.40357272,21.8422418,33.33876176,31.77389287,33.87791701
1016.283,21.25882866,24.52452717,30.5115715,30.75861672,33.64001294,35.49823313,18.68132806,18.45885353,21.7700735,32.91421267,31.82432696,33.79177142
1016.402,21.34058208,24.55108998,30.56086021,30.8429895,33.72133789,35.49854331,18.62799851,18.46041999,21.74260819,33.0525644,31.83957682,33.8355893
1016.832,21.62934611,24.63996363,30.73282055,31.14027183,34.01117562,35.49714887,18.43464737,18.46208339,21.64185135,33.54495043,31.89424613,33.99056341
1017.38,21.70462978,25.12329944,30.77371013,31.23631653,34.26743361,35.88224895,18.49703313,18.52690929,21.96784698,33.24154558,31.96929995,33.78323337
1017.928,21.78397632,25.36836853,30.84101301,31.21840819,34.56972485,35.90762526,18.62883862,18.94790516,22.13237459,33.71535843,32.12502666,34.13670449
1018.476,21.61761295,24.8743123,30.85386442,31.04296649,34.31952775,35.81998855,18.26696963,18.78305099,21.99131622,33.39131322,31.85702469,33.7308403
1019.024,21.57164268,24.79605034,30.64522614,30.91117268,33.924656,35.77142521,18.33495699,18.60586984,21.75203649,33.13425058,31.74277353,33.86417958
1019.553,21.79939091,25.13427104,30.55629445,31.26207205,34.40014308,35.83176513,18.72209353,18.97804182,21.77749448,33.41853543,31.99282299,34.01803003
1019.572,21.80751581,25.14626909,30.55318824,31.2745069,34.41691217,35.83380213,18.73574277,18.99118724,21.77839248,33.42864583,32.00159861,34.02326473
1020.12,21.62623168,25.0440639,31.02656424,31.09591259,34.53031997,36.06988974,18.6498422,18.89862788,21.94719986,33.21754994,32.09344849,34.31221217
1020.668,21.95671985,25.0197774,30.63928239,30.85753815,33.91745708,35.39512768,18.23836794,18.88334326,22.05050104,33.03857341,31.75976681,33.77987645
1021.216,21.78169105,25.05298393,31.07216438,31.62652392,34.13224368,35.76715883,18.75763036,18.88900563,21.97808688,33.3606738,32.12004092,33.92811905
1021.764,21.75589317,24.96108825,30.81858047,30.98325879,34.06774835,35.77030881,18.61663287,19.13932462,22.14415826,33.29944231,31.91310281,34.03649764
1022.312,21.70224727,25.24628538,31.10817277,31.33281032,34.46200136,35.99789208,18.69978742,18.95330984,22.35608545,33.54072754,32.01879418,34.1917064
1022.704,21.79096034,25.42818492,30.91778225,31.53008407,34.23509515,36.18894082,18.84910943,18.8682893,22.21740616,33.63501984,31.92583266,33.8325338
1022.86,21.82377793,25.49719954,30.84077023,31.60543962,34.14460268,36.26275712,18.90599384,18.83262179,22.16044854,33.66991852,31.88749586,33.69062089
1023.407,21.82061538,25.38903219,31.05884455,31.4553692,34.26461576,36.01476721,18.68978284,18.98538416,22.10935807,33.39341164,32.04119848,34.189461
1023.955,22.36641969,25.24437183,31.14456698,31.59665782,34.35111639,36.29000804,18.8879729,19.10576668,22.24694262,33.32624298,32.12093674,34.0915695
1024.503,22.27410064,25.60430305,31.10488656,31.5484979,34.2158589,35.95588634,18.80460411,19.02721797,22.0725512,33.51811054,31.88101372,34.19107985
1025.05,22.34765147,25.56846218,31.24368886,31.50086394,34.57329919,36.18416118,18.83244444,19.24890732,22.26834132,33.69698159,32.04113172,34.30616476
1025.598,22.10131283,25.42093529,31.32441997,31.57275512,34.33838606,36.08825715,18.88630361,19.05552699,22.05369165,33.55887075,32.24609453,34.2314415
1025.855,22.21548938,25.42814332,31.35790054,31.55305524,34.33305858,36.03024228,18.92262787,19.13739136,22.2533164,33.74387262,32.1966796,34.24318524
1026.145,22.34896572,25.4453596,31.40365407,31.5371869,34.33253518,35.97018769,18.97035802,19.23673487,22.4828492,33.95834498,32.14738683,34.2623948
1026.693,22.16644178,25.85921892,31.33975683,31.66023184,34.45727029,35.99922902,19.10972979,19.39930611,22.55067227,33.52713385,32.04431117,34.27414973
1027.24,22.18237013,25.42424141,31.39347185,31.68951574,34.43633538,36.22487698,19.08213874,19.22117608,22.41413468,33.51529265,32.52410858,34.4305075
1027.787,22.08623917,25.40563636,31.47777387,31.67839435,34.35249754,36.26390934,18.96971019,19.36973817,22.75929234,33.56815613,32.20513293,34.15927719
1028.334,22.48891325,25.99590509,31.78190016,31.74537009,34.65606452,36.29195351,19.07430724,19.44733556,22.41041214,33.85206825,32.29839199,34.28478248
1028.882,22.26597797,25.47394852,31.56667332,31.71257007,34.55583515,36.24037491,19.00491459,19.48657753,22.47252457,33.793297,32.34553016,34.47751896
1029.005,22.26781638,25.5603528,31.60325973,31.75892321,34.58614145,36.31424289,19.07585443,19.50854151,22.52905424,33.89988163,32.32217937,34.46337534
1029.429,22.26438127,25.84166981,31.71518888,31.90659201,34.67861049,36.55493334,19.30616043,19.57183658,22.71164745,34.25086816,32.23061885,34.4034738
1029.976,22.26059446,25.94880324,31.70716087,31.89996848,34.3391263,36.36768215,19.16290142,19.5152173,22.87404734,33.64170606,32.4134033,34.26274626
1030.523,22.33532073,25.71052447,31.74018793,31.99195307,34.42946394,36.23480874,19.43154495,19.49412974,22.59306883,33.76952228,32.13361599,34.20085902
1031.07,22.55392776,26.08802291,31.65447324,31.93497574,34.74384445,36.7749363,19.19214946,19.89091603,22.95273413,33.86182477,32.51753698,34.74540568
1031.617,22.5330615,25.78875173,31.80241048,31.73576829,34.36699835,35.64088262,19.28306232,19.72371978,22.62032906,33.75848906,32.07977869,34.23974572
1032.154,22.65186548,26.01088574,31.97851447,31.80630863,34.74123199,36.40988527,19.49505787,19.66408102,22.76491351,33.80461834,32.24853553,34.45095554
1032.164,22.65432429,26.01522312,31.98205529,31.80787712,34.7483245,36.42409227,19.49924072,19.66327923,22.76791729,33.80583954,32.25184355,34.45504387
1032.711,22.26586236,25.94186981,31.98784864,31.64775318,34.32456467,36.56247147,19.16632465,19.2735469,22.9485126,33.66851706,32.34769683,34.60722772
1033.258,22.47831623,25.78422949,31.70294593,31.80398691,34.29631599,36.36981059,19.34605754,19.66713975,23.02279916,33.70534556,32.36548676,34.00804234
1033.804,22.69281985,26.10337751,31.59042815,31.78380525,34.29493028,36.20395367,19.14981696,19.42028882,22.98230047,33.76851292,32.09258944,34.41833634
1034.351,22.7736352,25.96597291,31.82250469,31.8783708,34.91611796,36.4172696,19.33320781,19.67159455,23.00134557,34.04166848,32.46705339,34.25923362
1034.898,22.94313878,26.25766835,32.38927915,32.27903009,35.32646263,36.83017186,19.52717052,19.86477248,23.21854119,34.27441556,32.71858845,34.8701694
1035.303,22.98488902,26.30823997,32.37973486,32.18034663,34.87210654,36.83486841,19.44912717,20.13845634,23.28206805,34.27187085,32.54948489,34.59062352
1035.444,22.99890483,26.32640338,32.37639476,32.14666284,34.71476562,36.8363818,19.42082547,20.23258552,23.30299729,34.26969693,32.49149439,34.49394885
1035.991,23.08869229,26.46460161,32.39565157,32.47178451,34.75232562,36.7118117,19.57460123,19.99214678,23.74355752,34.0334799,32.81717338,34.68988687
1036.538,23.07654309,26.61911165,32.01430368,31.86046718,34.96154164,36.54386588,19.65294557,19.89897234,23.21944065,33.86904969,32.33781966,34.46427348
1037.084,22.89935266,26.52523927,32.24892104,32.34011628,34.95400131,37.1994811,19.63854921,20.17820327,23.16756667,34.29202114,32.56822372,34.92870384
1037.63,23.06367106,26.6717053,32.64521773,31.94964819,34.76608149,36.44106663,19.75937845,19.66230849,23.00075077,34.14584893,32.68748387,34.49421646
1038.177,23.08439569,26.59252947,32.51289613,32.38600832,35.06242528,36.61819373,19.52421707,19.82467088,23.26839403,34.27837608,32.63794126,34.56363435
1038.452,23.18864185,26.58615678,32.56699756,32.28348255,34.8074269,36.69703951,19.54267426,19.89367486,23.19374255,34.1322624,32.48612517,34.62814351
1038.723,23.28791058,26.57646681,32.61711262,32.18201876,34.55521277,36.77308583,19.56123916,19.96092238,23.11845446,33.98736546,32.33488786,34.68960052
1039.27,23.24561941,26.77659082,32.71211793,32.29031766,34.76016939,36.83028183,19.62899055,20.1871625,23.05815298,34.16845448,32.32196178,34.88347833
1039.816,23.32987999,26.73020863,32.40536492,32.33855929,34.65250563,36.74413181,19.84580514,20.0333949,23.15073569,34.13782215,32.61342816,34.70083704
1040.362,23.24627853,26.4781946,32.54655057,32.46067919,34.64195123,36.73998372,19.51897253,20.15842515,23.30158811,34.35804103,32.94604288,34.58894925
1040.908,23.09100502,26.6812159,32.57344357,32.41052066,34.81048951,36.88892549,19.72276666,20.09076986,23.46530213,33.96662735,32.44851983,34.82840959
1041.454,23.17681703,26.66341675,32.40661608,32.29718675,34.49578102,36.42317432,19.39600231,19.84010813,23.38453659,34.04705276,32.41105461,34.76394925
1041.6,23.31895039,26.71651519,32.61440855,32.33596903,34.62122942,36.6100666,19.51363874,19.99998281,23.44583754,34.08582646,32.46548667,34.80051473
1042,23.70516084,26.85955565,33.17882798,32.43604235,34.96186304,37.11367173,19.82781838,20.43165163,23.61167683,34.18893242,32.60951782,34.89787442
1042.546,23.28468969,26.71170839,32.55150928,32.71222112,34.9157327,36.78536813,19.91122807,20.46226318,23.55478708,34.38142141,32.58854009,34.63562223
1043.092,23.55206263,26.96437236,32.68075629,32.30935623,34.62504076,36.90996899,19.9788906,20.42622521,23.6138645,34.29242686,32.71859703,34.74166961
1043.638,23.77997823,27.16991191,32.82828135,32.85858121,34.79064709,37.08649001,19.98276082,20.7986205,23.9973402,34.60341948,32.91570075,34.87746075
1044.184,23.63605277,27.12626654,32.96441821,32.53626165,35.10085347,36.87941799,20.08079733,20.31436711,23.74410654,34.4581251,32.7608573,35.0088267
1044.73,23.8175399,26.98602556,32.74008575,32.66938979,34.89138856,36.80891095,20.03393755,20.41050463,23.71190161,34.34895129,32.65582942,34.58331883
1044.748,23.8131194,26.98618669,32.76526896,32.67277521,34.89650184,36.82598147,20.0383416,20.41673993,23.70601997,34.36286762,32.65273039,34.594013
1045.275,23.69067154,26.99518047,33.50243253,32.77751567,35.04691495,37.33056239,20.17381289,20.60634244,23.53905573,34.77651768,32.57384128,34.91238409
1045.821,23.76265337,26.68144737,33.01482839,32.85302108,34.93913885,36.90144401,19.85371005,20.46757094,23.75914538,34.04320379,32.62740767,34.90896043
1046.367,23.55696871,27.54131203,33.10291069,32.69171803,35.41420366,37.07129979,19.84909991,20.4021654,24.13195535,34.53225973,33.12489264,34.67854983
1046.912,23.71546931,26.93092801,33.19483062,32.77456842,35.36252641,36.66120769,20.1356175,20.51134952,23.79104288,34.42852796,33.05635663,34.78386213
1047.458,23.76898187,27.12718077,33.02804179,32.9975331,34.63058648,37.06635181,20.06408476,20.71861362,24.0060518,34.38940774,32.61731049,35.07417119
1047.895,24.01877167,27.3217304,33.41456679,32.62013141,35.13837839,37.24050152,20.05498871,20.84279449,23.79347707,34.69435922,32.91118208,35.09438654
1048.003,24.07868259,27.36801662,33.50812017,32.52616601,35.26261602,37.2825269,20.052627,20.87197596,23.74091317,34.7684197,32.98173292,35.09837384
1048.549,23.86302217,27.27309916,33.27335279,32.93271809,35.01039478,37.15161535,20.27818586,20.62925881,23.96500347,34.33664412,32.74142211,34.78941139
1049.094,24.40173913,27.61247825,33.27812167,33.2204606,35.56750854,37.11774289,20.13088963,20.72602205,23.72596575,34.9221961,33.11654763,35.49275088
1049.64,23.87928326,27.55883788,33.28543058,32.89942126,34.97871815,37.2950365,20.26980347,20.79606402,23.84334371,34.809974,32.9245868,34.98840021
1050.185,24.2748148,27.40489651,33.64382084,33.01554877,35.45819014,37.24034512,20.42225579,20.784722,24.11292312,34.67020781,32.81927241,35.44671493
1050.73,24.13413911,27.73274164,33.20660479,33.00937936,35.5827683,37.22571357,20.35113448,20.66280778,24.12876847,34.51460781,32.84310326,35.25019147
1051.042,24.0084167,27.52941747,33.32260191,32.87614092,35.29908139,37.18639087,20.22132643,20.66954768,23.97284575,34.33497715,32.85041751,35.10597997
1051.275,23.92024629,27.38467199,33.41418492,32.78243048,35.09367523,37.16051115,20.12793583,20.67920536,23.85980729,34.20572712,32.86070093,35.0024222
1051.821,24.1952997,27.54616469,33.65172775,33.08248367,35.6204991,37.51467772,20.31609601,20.7130457,24.20554397,34.67535293,33.19903094,34.97634389
1052.366,24.11065825,27.80426408,33.91274211,33.06886416,35.3926845,37.31241391,20.53485223,21.09273715,24.05524005,34.65650319,33.27482296,35.30946011
1052.911,24.60247563,28.0349499,33.92930044,33.22312428,35.51574888,37.65215638,20.4386892,21.14679601,24.58559498,34.83559286,33.56439181,35.37974621
1053.456,24.1933619,27.53338715,33.47203728,33.15786194,35.37112141,37.44957,20.58239914,20.75899328,24.4864111,34.56906297,33.13390209,34.85655335
1054.001,24.29417967,27.69614251,34.12484368,33.40071702,35.34252473,37.60169762,20.47495253,21.06574699,24.62450219,34.9655657,33.24295145,35.28354098
1054.188,24.47281267,27.78218993,34.0596299,33.3667418,35.315403,37.49217642,20.50135937,21.09564737,24.53421538,34.87658932,33.09842307,35.278886
1054.546,24.80930549,27.94319115,33.93475496,33.30257452,35.26515152,37.28734252,20.54838176,21.14921546,24.36153625,34.70594797,32.8236207,35.27268466
1055.09,24.43162624,27.81462647,33.71550264,33.25333781,35.60033803,37.13002567,20.49041149,21.00716405,24.44742228,34.70609698,33.35972975,35.06451755
1055.635,24.50036656,28.02452248,34.24692351,33.44029782,35.56765909,37.69295771,20.80275135,21.21041207,24.68501146,34.84868801,33.25673627,35.61838781
1056.18,24.44388918,27.98272948,33.95690714,33.40193163,35.58955198,37.65919606,20.57958093,21.18357306,24.65527017,34.88741081,33.54751554,35.78847635
1056.725,24.70592242,27.91851631,33.96580868,33.59579646,35.81640164,37.79724972,20.89238413,21.28183454,24.43365928,35.15352915,33.27007169,35.57429361
1057.269,24.66685881,28.23535175,34.07697346,33.18926838,35.57700068,37.59931849,20.74769043,21.37227745,24.57914659,34.81272678,33.16438857,35.21643637
1057.334,24.68326114,28.22459814,34.08095325,33.24299506,35.61199225,37.6319396,20.73103288,21.36293578,24.62378825,34.82919668,33.20855311,35.22828236
1057.814,24.80855506,28.15429582,34.12030708,33.64618845,35.87076286,37.87794104,20.61893922,21.30292828,24.96567563,34.96203038,33.54246905,35.31764963
1058.359,24.76054806,28.07995054,34.33388662,33.41626364,35.75657677,37.65465233,21.16085435,21.54792305,24.94350353,34.85736092,33.37752185,35.57308937
1058.903,24.68739218,28.20064056,34.27392775,33.67963218,35.7423298,37.70347972,21.02136066,21.35810779,25.18334793,35.17347196,33.62184862,35.35518495
1059.448,25.10836928,28.46634818,34.17314824,33.72949535,35.94574393,37.79755047,20.77495908,21.65215105,25.21463494,35.2948079,33.40883132,35.80536271
1059.992,24.94362803,28.14444293,34.66505245,33.6038975,35.82852476,37.73709079,20.88658547,21.36155035,24.92844097,34.76143193,33.39263427,35.44736497
1060.479,25.1738052,28.49447245,34.4572057,33.57421995,35.68308103,37.71463474,21.21849341,21.38304798,24.94117268,35.02501691,33.81950049,35.6015088
1060.536,25.19785744,28.53172666,34.42995557,33.56782282,35.66352492,37.70891302,21.2543235,21.38275954,24.93961882,35.05187236,33.86580822,35.61640857
1061.081,24.92614813,28.43737779,34.54456135,33.43244199,35.85299557,37.8666183,21.10596974,21.5435596,25.06953995,35.27006019,33.50256219,35.49328387
1061.625,25.34037812,28.51323222,34.43438821,33.61300391,35.83120444,38.35904235,21.24037699,21.47879997,25.18638882,35.32420644,33.64375181,35.6504748
1062.169,24.97150596,28.07993678,34.53707212,33.70474308,35.30065454,37.90997979,20.94762268,21.31494877,24.93889095,35.2482498,33.21226925,35.74757696
1062.713,25.39759993,28.82423862,34.78564536,33.90461363,35.62892842,38.11992921,21.0349834,21.4632804,25.30041951,35.40706715,33.83866,35.67346094
1063.257,25.16143796,28.95536575,34.76571324,33.89585435,35.74582047,38.15870882,21.43959613,21.68794874,25.11916748,35.34729385,33.57838285,35.76008441
1063.624,25.04175981,28.61081707,34.69316402,33.79798402,35.60036868,37.95343263,21.11164139,21.42614678,25.15835538,35.44796607,33.63915669,35.5142508
1063.801,24.99352974,28.4547087,34.66834669,33.75949606,35.53963053,37.86468481,20.96287623,21.30946174,25.18516279,35.50530621,33.67617555,35.40597552
1064.345,25.09968348,28.77912689,34.84048796,33.55980272,35.73195493,38.06156716,20.97790539,21.52868217,25.35303992,34.9337654,33.29189689,35.4994589
1064.889,25.30125236,28.38157697,35.16519207,33.77828891,35.79221425,38.22238146,21.56539858,21.98121935,25.42885237,35.35399948,33.66964664,35.38195805
1065.433,25.49298615,28.9271906,35.42935992,34.02433248,36.10934292,38.18327213,21.17648649,21.99757563,25.53430732,35.51417959,33.93595712,35.86069332
1065.977,25.17964218,28.76883775,34.84305707,33.90706604,35.80036558,37.78274842,21.4258358,21.65984669,25.59146084,35.32423357,33.66141269,35.59001129
1066.521,25.6952083,29.26278926,35.05351671,33.79057753,35.93633495,38.12367833,21.2823666,21.9800034,25.31636478,35.61278002,33.80986967,35.42987261
1066.768,25.75980618,29.27524956,34.8892832,34.05146249,35.9246524,38.23884006,21.41785138,22.08043685,25.58326476,35.61539513,33.70282614,35.69003219
1067.065,25.83229237,29.28857743,34.6906715,34.35305455,35.90751863,38.37026335,21.57068474,22.19652028,25.89210038,35.61257458,33.57206715,35.99187105
1067.609,25.6480082,28.97617917,35.22946184,34.00104704,36.05329266,37.9875824,21.75217113,22.28238683,25.37209758,35.47367486,33.85791304,36.03429298
1068.152,25.58445395,28.56682021,35.10861012,34.01893102,36.01414398,38.27642181,21.42750627,21.9851773,25.54843312,35.36731922,33.59108637,36.12849491
1068.696,25.58307558,28.95161069,35.1681612,33.74061548,35.92185321,38.15389876,21.05375507,22.06303431,25.54048612,35.2668228,33.36632945,35.62255192
1069.239,25.49224878,28.94047291,35.23490953,34.12694793,36.26611144,38.49553302,21.49401288,22.21508271,25.90944294,35.35803256,33.97226541,36.00898913
1069.783,25.81738066,29.25520324,35.34895487,33.95742448,36.09102772,38.2404491,21.57239515,22.05594275,25.87824085,35.70425246,34.00254675,35.96580392
1069.912,25.78908628,29.25860007,35.28527842,34.03322565,36.08348992,38.22543193,21.55328765,22.07643107,25.80316183,35.75905458,34.02541322,36.00457422
1070.326,25.68574209,29.25159972,35.07335284,34.26093861,36.04600819,38.1650691,21.48664161,22.12756866,25.56018069,35.92437229,34.08766973,36.11461963
1070.87,26.07756031,29.11803153,35.46682835,34.16619624,36.46577116,38.48962098,21.77997678,22.13962793,25.98828444,35.93270081,34.09763676,36.25250538
1071.413,25.90355993,29.29453414,35.140528,34.0311483,36.19613475,38.37542506,21.77824441,22.21041451,25.84771872,35.52517348,33.86993701,36.05224502
1071.956,25.81804674,28.91811307,35.32778118,34.08219208,36.00323255,38.58644719,21.44042804,22.07013739,25.72147879,35.6674876,33.69105827,36.09188281
1072.5,26.05047911,29.00709049,35.43637299,34.17162306,35.94902428,38.5421837,21.69968822,22.37636221,26.06230488,35.5064933,33.8750368,35.90585318
1073.043,26.12622881,29.34628733,35.51380996,34.21293385,36.06507731,38.66097349,21.81455453,22.20003696,26.02698604,35.62974242,33.83901623,36.10390915
